property_id,city,locality,property_type,area_sqft,bedrooms,bathrooms,balconies,floor,total_floors,age_years,facing,furnishing_status,parking_spaces,amenities_score,amenities_list,near_metro,near_school,near_hospital,price_per_sqft,total_price_inr,total_price_lakhs,listed_date,transaction_type,possession_status
PROP03929,Delhi NCR,Noida,Independent House,1376.0,2,2,0,24,33,2,North,Semi-Furnished,2,0.8,Jogging Track|Swimming Pool|Gym|Power Backup|Garden|Parking|Clubhouse|Lift,1,0,1,20422.41,28101241,281.01,2022-08-04,Resale,Ready to Move
PROP03930,Hyderabad,Financial District,Apartment,1212.0,2,1,1,17,20,18,North,Unfurnished,0,0.7,Power Backup|Children Play Area|Security|Gym|Parking|Swimming Pool|Clubhouse,0,0,1,6626.98,8031900,80.32,2024-03-19,Sale,New Launch
PROP03931,Bangalore,Sarjapur Road,Villa,2881.0,4,5,1,7,9,7,North-West,Semi-Furnished,0,0.2,Jogging Track|Parking,0,0,0,11610.59,33450107,334.5,2022-06-18,Resale,Ready to Move
PROP03932,Pune,Hadapsar,Apartment,1096.0,1,1,1,12,16,22,East,Semi-Furnished,0,0.8,Clubhouse|Power Backup|Gym|Jogging Track|Lift|Parking|Children Play Area|Security,0,0,1,6761.38,7410476,74.1,2023-12-09,Resale,New Launch
PROP03933,Pune,Wakad,Independent House,1408.0,3,3,3,20,23,23,South,Semi-Furnished,2,0.6,Jogging Track|Children Play Area|Power Backup|Parking|Clubhouse|Gym,1,0,0,7135.67,10047024,100.47,2024-08-13,Resale,Under Construction
PROP03934,Hyderabad,Madhapur,Apartment,851.0,3,2,3,31,34,9,North,Semi-Furnished,1,0.6,Security|Swimming Pool|Garden|Children Play Area|Jogging Track|Power Backup,1,0,1,9725.1,8276060,82.76,2024-11-11,Resale,Ready to Move
PROP03935,Bangalore,JP Nagar,Apartment,1299.0,3,3,3,34,42,6,South,Semi-Furnished,2,0.6,Garden|Parking|Swimming Pool|Security|Children Play Area|Gym,1,0,1,11494.39,14931213,149.31,2024-02-22,Resale,Under Construction
PROP03936,Hyderabad,Gachibowli,Villa,4193.0,5,6,0,0,10,6,North-East,Fully Furnished,2,1.0,Clubhouse|Garden|Parking|Swimming Pool|Power Backup|Security|Children Play Area|Gym|Lift|Jogging Track,1,1,0,14503.51,60813237,608.13,2022-12-01,Sale,Ready to Move
PROP03937,Hyderabad,Kondapur,Studio,372.0,1,1,0,11,17,7,North,Fully Furnished,0,0.6,Security|Jogging Track|Children Play Area|Gym|Power Backup|Swimming Pool,1,1,1,7767.13,2889373,28.89,2024-02-14,Resale,Under Construction
PROP03938,Delhi NCR,Greater Noida,Apartment,1354.0,1,1,0,12,18,7,East,Unfurnished,2,0.5,Parking|Power Backup|Children Play Area|Security|Clubhouse,0,0,0,11126.34,15065067,150.65,2024-09-17,Resale,New Launch
PROP03939,Delhi NCR,Noida,Apartment,1403.0,2,2,1,7,12,22,North-East,Unfurnished,2,0.3,Gym|Jogging Track|Parking,1,1,0,14158.98,19865050,198.65,2022-06-23,Sale,New Launch
PROP03940,Hyderabad,Nallagandla,Independent House,2118.0,3,2,3,24,31,2,East,Fully Furnished,2,0.2,Swimming Pool|Jogging Track,0,0,0,8130.26,17219900,172.2,2024-10-31,Sale,Under Construction
PROP03941,Bangalore,HSR Layout,Apartment,1129.0,4,3,0,1,8,1,East,Unfurnished,1,1.0,Garden|Lift|Power Backup|Children Play Area|Gym|Parking|Jogging Track|Security|Swimming Pool|Clubhouse,0,1,0,11423.38,12896992,128.97,2023-04-01,Sale,Ready to Move
PROP03942,Bangalore,Hebbal,Apartment,1599.0,2,2,0,34,35,3,South,Semi-Furnished,2,0.2,Garden|Parking,0,1,0,10204.79,16317461,163.17,2023-07-17,Resale,Ready to Move
PROP03943,Hyderabad,Kukatpally,Apartment,571.0,2,1,0,2,7,22,North,Semi-Furnished,2,0.3,Garden|Children Play Area|Clubhouse,0,1,0,6131.14,3500882,35.01,2024-11-03,Resale,New Launch
PROP03944,Bangalore,Hebbal,Villa,3353.0,3,4,2,16,20,0,West,Semi-Furnished,1,0.3,Swimming Pool|Lift|Security,0,1,0,12787.45,42876323,428.76,2022-02-16,Resale,Under Construction
PROP03945,Hyderabad,Kokapet,Apartment,776.0,3,3,2,29,36,24,North-East,Unfurnished,1,0.7,Security|Swimming Pool|Power Backup|Parking|Garden|Children Play Area|Gym,0,1,0,6845.04,5311747,53.12,2022-06-05,Resale,Ready to Move
PROP03946,Pune,Wakad,Villa,2601.0,4,4,3,35,40,14,South,Fully Furnished,1,0.2,Garden|Security,0,0,0,9335.63,24281982,242.82,2023-11-21,Sale,Ready to Move
PROP03947,Hyderabad,Kokapet,Independent House,1424.0,2,2,2,8,12,13,West,Fully Furnished,2,0.9,Children Play Area|Security|Clubhouse|Garden|Swimming Pool|Power Backup|Lift|Gym|Parking,1,0,1,10020.5,14269196,142.69,2024-01-12,Resale,New Launch
PROP03948,Delhi NCR,Dwarka,Apartment,1643.0,2,1,1,7,11,16,East,Unfurnished,2,0.2,Gym|Clubhouse,0,1,0,8838.04,14520893,145.21,2023-02-19,Resale,Ready to Move
PROP03949,Bangalore,Sarjapur Road,Apartment,820.0,1,2,1,9,12,23,North-West,Unfurnished,1,0.5,Clubhouse|Parking|Lift|Jogging Track|Garden,1,1,1,7973.11,6537948,65.38,2022-02-22,Resale,Under Construction
PROP03950,Bangalore,JP Nagar,Independent House,729.0,2,2,2,13,15,24,East,Semi-Furnished,0,0.3,Clubhouse|Security|Gym,0,1,1,8547.12,6230847,62.31,2022-10-16,Resale,New Launch
PROP03951,Hyderabad,Tellapur,Independent House,2531.0,4,5,2,35,43,11,North-West,Unfurnished,2,0.4,Children Play Area|Swimming Pool|Gym|Garden,1,1,1,8115.72,20540895,205.41,2024-04-02,Sale,Under Construction
PROP03952,Bangalore,HSR Layout,Apartment,1051.0,3,2,2,33,40,5,South,Semi-Furnished,2,0.7,Gym|Power Backup|Garden|Lift|Jogging Track|Clubhouse|Security,0,1,1,10292.49,10817402,108.17,2024-04-11,Sale,Ready to Move
PROP03953,Bangalore,Whitefield,Apartment,1112.0,2,3,0,6,16,18,North-West,Semi-Furnished,0,0.5,Jogging Track|Parking|Gym|Power Backup|Swimming Pool,1,1,0,10524.02,11702707,117.03,2024-05-08,Resale,Ready to Move
PROP03954,Pune,Baner,Apartment,1010.0,2,1,0,16,17,4,North,Semi-Furnished,0,1.0,Children Play Area|Power Backup|Security|Garden|Swimming Pool|Gym|Jogging Track|Lift|Clubhouse|Parking,1,1,1,7510.91,7586019,75.86,2023-08-25,Sale,Under Construction
PROP03955,Bangalore,Indiranagar,Apartment,958.0,3,3,2,22,32,5,North,Unfurnished,1,0.4,Security|Clubhouse|Garden|Parking,0,0,0,15164.04,14527154,145.27,2024-08-24,Resale,Ready to Move
PROP03956,Hyderabad,Madhapur,Villa,3374.0,3,4,3,6,15,14,North,Unfurnished,2,1.0,Clubhouse|Children Play Area|Swimming Pool|Power Backup|Gym|Lift|Parking|Garden|Security|Jogging Track,0,1,1,11122.42,37527036,375.27,2023-04-09,Sale,Under Construction
PROP03957,Delhi NCR,Dwarka,Apartment,1340.0,1,1,1,27,29,21,East,Semi-Furnished,0,0.4,Clubhouse|Parking|Garden|Security,0,1,0,10544.44,14129551,141.3,2023-06-11,Sale,Under Construction
PROP03958,Delhi NCR,Greater Noida,Apartment,1124.0,2,3,0,28,34,11,North-East,Unfurnished,1,0.5,Children Play Area|Security|Swimming Pool|Jogging Track|Garden,1,1,0,14023.71,15762654,157.63,2022-09-02,Resale,Under Construction
PROP03959,Bangalore,Bannerghatta Road,Villa,2418.0,4,3,2,27,37,20,South,Unfurnished,1,0.5,Children Play Area|Security|Lift|Swimming Pool|Power Backup,1,0,0,10465.75,25306176,253.06,2022-05-11,Sale,New Launch
PROP03960,Hyderabad,Narsingi,Apartment,1220.0,3,2,2,32,39,11,North-West,Semi-Furnished,0,0.6,Children Play Area|Lift|Gym|Parking|Security|Power Backup,0,1,1,7735.48,9437287,94.37,2024-06-13,Resale,New Launch
PROP03961,Mumbai,Navi Mumbai,Independent House,1510.0,3,4,2,17,18,11,South,Unfurnished,0,0.4,Gym|Swimming Pool|Lift|Children Play Area,0,0,0,20389.84,30788659,307.89,2022-05-08,Sale,Under Construction
PROP03962,Mumbai,Thane,Apartment,1619.0,2,2,2,14,19,13,North,Unfurnished,0,0.5,Clubhouse|Security|Gym|Parking|Swimming Pool,0,1,1,15643.98,25327596,253.28,2024-10-22,Resale,New Launch
PROP03963,Hyderabad,Madhapur,Apartment,1395.0,2,3,1,33,43,16,West,Fully Furnished,2,0.8,Power Backup|Children Play Area|Garden|Lift|Jogging Track|Gym|Parking|Clubhouse,1,0,0,7578.78,10572393,105.72,2024-09-27,Resale,Under Construction
PROP03964,Bangalore,Whitefield,Apartment,1110.0,2,1,2,2,11,8,West,Semi-Furnished,2,0.2,Swimming Pool|Parking,1,0,0,11398.12,12651912,126.52,2023-12-23,Sale,Under Construction
PROP03965,Bangalore,Whitefield,Studio,478.0,1,1,0,1,2,19,North,Fully Furnished,2,1.0,Security|Gym|Power Backup|Garden|Parking|Clubhouse|Jogging Track|Lift|Children Play Area|Swimming Pool,0,1,1,10759.4,5142995,51.43,2024-07-13,Resale,Under Construction
PROP03966,Pune,Hadapsar,Apartment,300.0,3,3,2,16,26,22,West,Unfurnished,1,0.5,Gym|Garden|Swimming Pool|Lift|Clubhouse,1,1,0,5698.39,1709518,17.1,2023-07-19,Sale,Ready to Move
PROP03967,Bangalore,Bannerghatta Road,Apartment,1003.0,4,5,3,22,28,19,North-East,Semi-Furnished,0,0.8,Children Play Area|Gym|Parking|Garden|Power Backup|Lift|Clubhouse|Jogging Track,0,0,1,9639.81,9668733,96.69,2023-10-05,Sale,Ready to Move
PROP03968,Bangalore,JP Nagar,Apartment,1322.0,3,2,3,10,12,17,North,Semi-Furnished,1,0.9,Lift|Security|Garden|Clubhouse|Children Play Area|Parking|Gym|Power Backup|Swimming Pool,1,0,1,9069.54,11989934,119.9,2024-10-06,Resale,Ready to Move
PROP03969,Hyderabad,Banjara Hills,Villa,2852.0,6,5,2,12,14,11,East,Semi-Furnished,0,0.9,Gym|Lift|Swimming Pool|Garden|Parking|Jogging Track|Children Play Area|Clubhouse|Security,1,0,1,17911.55,51083739,510.84,2024-01-16,Sale,New Launch
PROP03970,Pune,Viman Nagar,Apartment,1741.0,3,2,0,14,23,13,West,Semi-Furnished,1,1.0,Swimming Pool|Children Play Area|Power Backup|Jogging Track|Security|Clubhouse|Gym|Lift|Parking|Garden,1,1,1,7353.2,12801928,128.02,2023-06-13,Sale,New Launch
PROP03971,Mumbai,Andheri,Villa,2952.0,5,6,1,8,14,18,North-West,Unfurnished,1,0.5,Power Backup|Security|Garden|Swimming Pool|Lift,1,1,1,23042.15,68020431,680.2,2022-08-11,Sale,New Launch
PROP03972,Bangalore,Koramangala,Apartment,1481.0,3,2,0,22,25,24,South,Unfurnished,0,0.6,Security|Swimming Pool|Jogging Track|Clubhouse|Gym|Parking,1,0,0,10384.0,15378699,153.79,2024-01-06,Resale,New Launch
PROP03973,Mumbai,Malad,Independent House,2111.0,2,3,1,20,29,12,North,Unfurnished,0,0.4,Parking|Security|Jogging Track|Clubhouse,0,1,1,17704.32,37373813,373.74,2023-05-27,Resale,Ready to Move
PROP03974,Bangalore,Yelahanka,Apartment,958.0,3,4,2,17,26,7,North,Fully Furnished,1,0.9,Garden|Power Backup|Swimming Pool|Clubhouse|Security|Gym|Jogging Track|Children Play Area|Parking,1,1,1,11213.34,10742384,107.42,2024-04-16,Sale,New Launch
PROP03975,Mumbai,Andheri,Apartment,1184.0,4,3,3,0,7,9,South,Unfurnished,1,0.7,Children Play Area|Gym|Jogging Track|Garden|Security|Lift|Power Backup,0,1,1,15052.5,17822163,178.22,2024-08-13,Sale,New Launch
PROP03976,Hyderabad,Gachibowli,Studio,583.0,1,2,1,25,32,13,West,Semi-Furnished,1,0.3,Jogging Track|Lift|Power Backup,0,1,0,8568.94,4995694,49.96,2022-07-10,Resale,Under Construction
PROP03977,Mumbai,Andheri,Apartment,1319.0,4,3,1,5,15,6,East,Unfurnished,2,0.3,Clubhouse|Lift|Swimming Pool,1,1,0,21196.24,27957838,279.58,2024-04-13,Resale,Ready to Move
PROP03978,Hyderabad,Kokapet,Villa,2313.0,3,3,2,8,12,8,West,Unfurnished,0,0.2,Parking|Power Backup,0,1,0,10200.2,23593060,235.93,2022-06-25,Sale,Ready to Move
PROP03979,Bangalore,Electronic City,Independent House,1532.0,3,4,0,23,28,9,South,Semi-Furnished,0,0.7,Children Play Area|Swimming Pool|Garden|Lift|Gym|Parking|Jogging Track,1,1,1,11516.51,17643295,176.43,2024-04-20,Sale,Under Construction
PROP03980,Bangalore,Koramangala,Independent House,1012.0,4,4,2,7,16,7,North-West,Semi-Furnished,2,1.0,Security|Clubhouse|Power Backup|Garden|Lift|Swimming Pool|Gym|Jogging Track|Children Play Area|Parking,0,1,1,17034.19,17238598,172.39,2022-08-17,Resale,New Launch
PROP03981,Hyderabad,Jubilee Hills,Penthouse,2093.0,4,5,2,32,42,19,East,Semi-Furnished,2,0.8,Lift|Children Play Area|Garden|Security|Power Backup|Clubhouse|Gym|Swimming Pool,0,1,0,16338.17,34195794,341.96,2022-04-18,Resale,Ready to Move
PROP03982,Bangalore,Koramangala,Apartment,959.0,4,3,1,17,18,3,South,Unfurnished,0,0.5,Swimming Pool|Power Backup|Children Play Area|Jogging Track|Lift,0,1,0,14582.0,13984141,139.84,2023-08-23,Resale,New Launch
PROP03983,Bangalore,Bellandur,Penthouse,2520.0,3,2,2,34,42,9,North-West,Unfurnished,2,0.7,Power Backup|Swimming Pool|Clubhouse|Lift|Gym|Jogging Track|Parking,1,0,0,14468.38,36460328,364.6,2024-08-06,Sale,Under Construction
PROP03984,Bangalore,Electronic City,Independent House,1499.0,4,3,0,17,27,2,West,Unfurnished,1,0.2,Jogging Track|Security,1,0,1,9152.56,13719686,137.2,2024-03-04,Sale,Ready to Move
PROP03985,Hyderabad,Tellapur,Independent House,1740.0,3,2,2,29,34,25,West,Unfurnished,2,0.3,Power Backup|Parking|Security,1,1,1,6723.96,11699682,117.0,2024-02-26,Resale,New Launch
PROP03986,Bangalore,Indiranagar,Villa,2880.0,4,5,3,28,31,9,North-West,Unfurnished,2,0.9,Gym|Swimming Pool|Security|Lift|Children Play Area|Power Backup|Jogging Track|Parking|Clubhouse,0,0,0,18756.44,54018552,540.19,2022-10-30,Sale,Under Construction
PROP03987,Bangalore,Bellandur,Apartment,634.0,2,2,0,27,32,6,East,Unfurnished,0,0.9,Jogging Track|Parking|Lift|Power Backup|Garden|Gym|Clubhouse|Swimming Pool|Children Play Area,0,0,1,10485.93,6648081,66.48,2022-07-05,Sale,New Launch
PROP03988,Bangalore,Whitefield,Apartment,1346.0,1,1,0,35,37,1,East,Semi-Furnished,0,0.4,Garden|Power Backup|Children Play Area|Clubhouse,0,0,0,15151.92,20394486,203.94,2024-07-05,Sale,Ready to Move
PROP03989,Bangalore,Yelahanka,Apartment,1367.0,4,5,1,24,30,18,North-West,Unfurnished,2,0.9,Jogging Track|Lift|Swimming Pool|Clubhouse|Garden|Power Backup|Parking|Children Play Area|Security,0,0,1,9745.22,13321710,133.22,2022-11-21,Resale,Ready to Move
PROP03990,Delhi NCR,Rohini,Independent House,1151.0,3,4,3,29,38,1,North-West,Semi-Furnished,1,0.4,Clubhouse|Lift|Power Backup|Jogging Track,0,0,0,12785.93,14716605,147.17,2024-11-21,Resale,Ready to Move
PROP03991,Hyderabad,Kukatpally,Independent House,1964.0,3,4,3,19,26,17,North-West,Unfurnished,2,1.0,Security|Gym|Garden|Clubhouse|Swimming Pool|Power Backup|Lift|Parking|Jogging Track|Children Play Area,1,1,1,9197.09,18063085,180.63,2022-01-02,Sale,New Launch
PROP03992,Pune,Viman Nagar,Apartment,1245.0,2,3,0,31,39,2,North,Fully Furnished,0,0.8,Swimming Pool|Power Backup|Gym|Parking|Children Play Area|Clubhouse|Lift|Garden,1,0,1,7861.77,9787906,97.88,2023-04-13,Sale,Under Construction
PROP03993,Hyderabad,Narsingi,Villa,2585.0,6,7,0,27,29,4,West,Semi-Furnished,2,0.4,Children Play Area|Power Backup|Jogging Track|Swimming Pool,0,0,0,11381.16,29420305,294.2,2023-06-07,Resale,Under Construction
PROP03994,Delhi NCR,Dwarka,Apartment,878.0,2,3,1,17,20,7,South,Fully Furnished,0,0.4,Gym|Security|Power Backup|Children Play Area,0,0,1,10600.89,9307583,93.08,2024-01-28,Sale,New Launch
PROP03995,Hyderabad,Financial District,Apartment,1157.0,2,2,2,7,11,19,North,Fully Furnished,1,0.5,Children Play Area|Garden|Security|Swimming Pool|Parking,0,0,1,7129.87,8249265,82.49,2023-05-20,Sale,New Launch
PROP03996,Delhi NCR,Indirapuram,Apartment,1430.0,2,3,0,6,13,5,North,Semi-Furnished,2,1.0,Garden|Lift|Security|Swimming Pool|Clubhouse|Power Backup|Jogging Track|Children Play Area|Parking|Gym,1,0,1,11700.26,16731377,167.31,2024-08-13,Sale,Under Construction
PROP03997,Mumbai,Malad,Independent House,1798.0,3,2,2,25,27,10,North-East,Unfurnished,1,0.6,Power Backup|Swimming Pool|Gym|Clubhouse|Lift|Garden,0,0,0,24113.94,43356867,433.57,2024-06-18,Sale,New Launch
PROP03998,Delhi NCR,Dwarka,Apartment,1039.0,1,1,1,13,17,3,West,Semi-Furnished,2,0.5,Swimming Pool|Garden|Clubhouse|Jogging Track|Gym,1,0,1,13753.19,14289559,142.9,2024-04-20,Resale,Ready to Move
PROP03999,Delhi NCR,Faridabad,Independent House,1716.0,3,2,2,24,30,23,South,Unfurnished,2,1.0,Swimming Pool|Parking|Security|Garden|Lift|Clubhouse|Power Backup|Gym|Jogging Track|Children Play Area,1,0,1,13373.57,22949052,229.49,2022-01-29,Sale,Under Construction
PROP04000,Hyderabad,Miyapur,Apartment,1030.0,3,3,2,17,19,4,North-East,Unfurnished,0,0.6,Jogging Track|Power Backup|Gym|Clubhouse|Garden|Parking,0,1,1,10049.35,10350833,103.51,2024-04-23,Resale,Under Construction
PROP04001,Bangalore,Electronic City,Apartment,1236.0,3,3,2,29,35,25,West,Unfurnished,1,0.7,Swimming Pool|Garden|Lift|Clubhouse|Power Backup|Gym|Children Play Area,1,1,1,7030.04,8689127,86.89,2024-06-08,Resale,Ready to Move
PROP04002,Mumbai,Borivali,Independent House,1706.0,3,2,1,23,29,4,East,Unfurnished,2,0.4,Power Backup|Swimming Pool|Security|Lift,0,0,0,23727.09,40478413,404.78,2024-01-20,Resale,New Launch
PROP04003,Hyderabad,Jubilee Hills,Apartment,806.0,4,5,1,33,42,17,South,Unfurnished,2,0.2,Children Play Area|Garden,0,1,1,8390.82,6763002,67.63,2022-11-11,Sale,Under Construction
PROP04004,Hyderabad,Kokapet,Apartment,1208.0,2,3,1,21,28,13,South,Unfurnished,0,0.3,Garden|Children Play Area|Security,0,1,0,7003.98,8460810,84.61,2024-02-20,Resale,Ready to Move
PROP04005,Bangalore,Bannerghatta Road,Independent House,1268.0,3,2,3,25,31,3,North,Fully Furnished,2,0.4,Gym|Power Backup|Garden|Jogging Track,1,0,0,10782.74,13672515,136.73,2024-08-26,Resale,Under Construction
PROP04006,Bangalore,Hebbal,Apartment,1558.0,1,1,0,23,32,20,North-West,Fully Furnished,1,0.4,Lift|Gym|Children Play Area|Garden,1,1,1,8759.19,13646824,136.47,2022-11-08,Resale,Under Construction
PROP04007,Hyderabad,Ameerpet,Apartment,1545.0,4,5,3,17,22,18,North-West,Semi-Furnished,0,1.0,Swimming Pool|Garden|Children Play Area|Gym|Lift|Power Backup|Security|Jogging Track|Parking|Clubhouse,1,1,0,8108.17,12527127,125.27,2022-12-14,Sale,Under Construction
PROP04008,Delhi NCR,Faridabad,Apartment,1256.0,3,2,1,14,19,16,South,Unfurnished,0,0.3,Garden|Clubhouse|Swimming Pool,0,0,0,7193.47,9035003,90.35,2024-06-20,Sale,Under Construction
PROP04009,Hyderabad,Begumpet,Independent House,1486.0,3,2,3,4,8,17,North,Unfurnished,1,0.8,Children Play Area|Security|Garden|Jogging Track|Power Backup|Gym|Lift|Parking,0,1,1,6995.55,10395382,103.95,2022-03-26,Resale,Under Construction
PROP04010,Bangalore,JP Nagar,Apartment,1232.0,1,2,1,33,35,4,West,Semi-Furnished,2,1.0,Parking|Lift|Power Backup|Security|Children Play Area|Jogging Track|Garden|Gym|Clubhouse|Swimming Pool,1,0,1,9496.44,11699611,117.0,2022-03-15,Sale,Ready to Move
PROP04011,Hyderabad,Ameerpet,Apartment,906.0,1,1,1,6,14,14,South,Semi-Furnished,0,0.5,Parking|Lift|Swimming Pool|Children Play Area|Security,0,1,0,5637.85,5107890,51.08,2023-07-20,Sale,Ready to Move
PROP04012,Delhi NCR,Dwarka,Apartment,1645.0,3,2,2,18,21,2,West,Unfurnished,2,1.0,Lift|Gym|Parking|Clubhouse|Power Backup|Children Play Area|Swimming Pool|Jogging Track|Garden|Security,0,1,1,12828.4,21102721,211.03,2024-12-16,Sale,Under Construction
PROP04013,Bangalore,JP Nagar,Independent House,2043.0,3,3,2,34,35,20,North,Semi-Furnished,1,0.2,Jogging Track|Children Play Area,1,0,0,7944.59,16230802,162.31,2022-10-11,Sale,Under Construction
PROP04014,Pune,Kharadi,Apartment,977.0,4,3,3,9,10,16,North-East,Unfurnished,2,0.7,Lift|Security|Parking|Clubhouse|Garden|Jogging Track|Children Play Area,1,0,1,8201.08,8012453,80.12,2023-06-23,Resale,New Launch
PROP04015,Bangalore,Whitefield,Apartment,300.0,3,3,0,31,32,5,South,Fully Furnished,1,0.9,Clubhouse|Parking|Gym|Lift|Security|Garden|Children Play Area|Power Backup|Jogging Track,0,1,0,17169.08,5150725,51.51,2022-01-27,Resale,New Launch
PROP04016,Bangalore,Electronic City,Independent House,2270.0,2,3,2,5,10,18,North,Unfurnished,2,0.3,Swimming Pool|Parking|Security,0,0,0,8142.71,18483954,184.84,2024-08-18,Sale,New Launch
PROP04017,Bangalore,Electronic City,Villa,2285.0,4,4,2,23,33,1,East,Fully Furnished,2,1.0,Gym|Lift|Power Backup|Clubhouse|Jogging Track|Garden|Parking|Children Play Area|Security|Swimming Pool,0,1,1,19546.8,44664442,446.64,2024-10-13,Sale,New Launch
PROP04018,Hyderabad,Gachibowli,Villa,4055.0,3,3,0,28,29,4,North-East,Unfurnished,0,1.0,Gym|Swimming Pool|Power Backup|Parking|Children Play Area|Garden|Lift|Clubhouse|Jogging Track|Security,1,0,1,21436.46,86924846,869.25,2024-08-06,Resale,Ready to Move
PROP04019,Delhi NCR,Greater Noida,Independent House,2105.0,2,2,2,31,33,19,North,Semi-Furnished,2,0.7,Garden|Parking|Clubhouse|Gym|Jogging Track|Children Play Area|Power Backup,1,0,1,9494.02,19984902,199.85,2024-10-10,Resale,Ready to Move
PROP04020,Mumbai,Chembur,Apartment,889.0,2,1,0,20,25,12,South,Fully Furnished,2,0.7,Power Backup|Children Play Area|Jogging Track|Lift|Parking|Security|Swimming Pool,0,0,0,16535.39,14699962,147.0,2023-11-02,Resale,New Launch
PROP04021,Hyderabad,Tellapur,Apartment,802.0,1,1,0,35,44,11,North,Semi-Furnished,0,1.0,Gym|Jogging Track|Clubhouse|Parking|Lift|Power Backup|Children Play Area|Swimming Pool|Security|Garden,0,1,0,9879.78,7923586,79.24,2024-11-06,Resale,New Launch
PROP04022,Bangalore,Koramangala,Apartment,1305.0,2,2,1,25,33,23,West,Semi-Furnished,2,0.9,Children Play Area|Security|Swimming Pool|Parking|Jogging Track|Clubhouse|Power Backup|Lift|Garden,1,1,1,12158.47,15866797,158.67,2024-03-04,Sale,Ready to Move
PROP04023,Bangalore,Hebbal,Apartment,1254.0,3,3,1,16,21,8,North-West,Unfurnished,1,0.2,Lift|Jogging Track,0,1,1,8032.14,10072297,100.72,2023-11-13,Sale,Under Construction
PROP04024,Mumbai,Chembur,Apartment,1271.0,4,5,3,26,31,9,North-West,Unfurnished,2,0.2,Lift|Garden,0,1,1,21713.31,27597616,275.98,2024-03-02,Sale,Under Construction
PROP04025,Mumbai,Kurla,Apartment,1330.0,3,2,3,18,23,8,West,Semi-Furnished,1,0.6,Jogging Track|Children Play Area|Lift|Security|Power Backup|Swimming Pool,0,0,0,17856.75,23749482,237.49,2023-02-11,Resale,Under Construction
PROP04026,Delhi NCR,Rohini,Independent House,1393.0,3,2,1,1,5,0,West,Semi-Furnished,1,0.9,Clubhouse|Gym|Garden|Power Backup|Swimming Pool|Jogging Track|Children Play Area|Lift|Security,1,1,0,16767.24,23356770,233.57,2023-06-14,Sale,Ready to Move
PROP04027,Hyderabad,Nallagandla,Apartment,855.0,3,3,3,14,22,12,East,Fully Furnished,0,0.9,Parking|Gym|Jogging Track|Garden|Security|Clubhouse|Swimming Pool|Children Play Area|Lift,1,0,0,10280.42,8789758,87.9,2023-04-19,Resale,Ready to Move
PROP04028,Bangalore,Electronic City,Villa,3707.0,3,3,2,30,35,0,East,Semi-Furnished,1,0.9,Parking|Children Play Area|Swimming Pool|Lift|Gym|Garden|Security|Power Backup|Jogging Track,1,0,0,17375.21,64409895,644.1,2022-12-09,Sale,Under Construction
PROP04029,Hyderabad,Nallagandla,Apartment,1227.0,2,2,1,29,33,2,West,Semi-Furnished,1,0.6,Swimming Pool|Jogging Track|Lift|Parking|Gym|Children Play Area,1,1,0,10778.71,13225479,132.25,2024-08-26,Sale,Ready to Move
PROP04030,Mumbai,Kurla,Independent House,1003.0,3,4,3,4,12,20,South,Unfurnished,2,0.2,Clubhouse|Security,1,1,1,14463.29,14506685,145.07,2024-03-29,Sale,New Launch
